Hash,Family,first_submission_date,code_sign,cpu_type
0acfc9eb78b760ece3d4c3f850b1ed38,evilquest,2020-09-22,,x86_64
a5d3e93ccfcb5d2720220211be826488,bundlore,2023-08-27,,x86_64
b37e8fe5136bf655c9fdcbc24ffe2498,SINGLETON,2023-06-20,,x86_64
51adf7af67876d38a573a4e01e3c6505,maxofferdeal,2021-08-25,,x86_64
7ad0ed9e784e88919f886766856c83d6,evilquest,2023-02-16,,x86_64
402ebaf8b5f5e589d1f12e8fbada0517,cimpli,2023-08-27,,x86_64
a86034ce1b83c22512fb440cae62fd4e,amos,2024-05-07,,"x86_64, ARM_64"
1f03ad123961192ed4b004613172db79,bundlore,2023-11-14,,x86_64
87a3c745fd81f181212d82943cdd3bfa,SINGLETON,2023-11-20,,x86_64
cacd28b46aa6fa016a473e0a8b6ddee9,tirrip,2024-01-25,,x86_64
556dae092a0f72da2e774e9a868ea7cb,lador,2023-08-28,,x86_64
86fffcc3b141d97ecfda77a8e75a62ea,bundlore,2024-04-25,,x86_64
da5e489aacbfdd31ff0fb539cc809d21,bundlore,2023-06-17,,x86_64
2c4ec597fbc382a1baf8ddd0857a45c3,gt32supportgeeks,2023-08-30,,x86_64
27d1266f4a97ccbde2e5f918a8327fe5,gt32supportgeeks,2024-01-08,,x86_64
58632d155d10a3c0d32edc418cf72a68,mackontrol,2018-02-15,,"x86_32, PPC_32"
161f53fb4323c0ded595223ee11ce061,amos,2023-08-30,,x86_64
ebe22a396783c5cc6ee20d09b43cfa27,bundlore,2023-08-29,,x86_64
94fdddcb613019c362666e3866f6d46c,amos,2024-06-27,,"x86_64, ARM_64"
e2e7dbe4b9d535e2c3dc0f513eb12c14,bundlore,2023-08-22,,x86_64
9bed0ce01cb7c2148bff3264c1935105,cimpli,2023-07-15,,x86_64
8e6201e91d59fd5dcfffbcfd086f6749,amos,2024-02-09,,ARM_64
7473e3d4d9f97eb2b25b9302fefd22d0,SINGLETON,2023-06-13,,x86_64
8949253b74615d46ae9f6564cbeaa4cf,cimpli,2023-08-26,,x86_64
5c51ceee33dfa84bc570a0128a5bf0fd,bitcoinmin,2024-04-25,,x86_64
3fda56f93fe50a4c56dc8eb1dcae6f26,SINGLETON,2023-08-25,,x86_64
b90611356835fd75806da07ae46500c9,bundlore,2023-08-28,,x86_64
6e2a0c7260140405e69a1c7ab9920e3c,SINGLETON,2022-07-20,,x86_64
ad79d73d5883f116fb5fafacf5adfe5c,evilquest,2020-09-25,,x86_64
f766427a8b7088063ee0be1e167bb712,bundlore,2023-06-10,,x86_64
028c1336a8b07cb1bd7225fa6e2ea4bd,xcsset,2021-06-19,,x86_64
ebc81f6be1467b1df50b846b0e3decd8,mackontrol,2017-12-25,,"x86_32, PPC_32"
3702fc19cd0dbeb80424bce2bc68e0a3,SINGLETON,2023-07-04,,x86_64
d78e84beb8231178f10ecc3af75b3296,bundlore,2015-07-06,,x86_64
6b0e5f0720ae683a5f18ee5cb3034cfb,vindinstaller,2024-01-06,MissingPlist,x86_64
f87006ce47bea7e0b62ff1b90cd36322,bundlore,2023-11-07,,x86_64
6046cf82e24d6c750dfc36ed9e44bc40,flashback,2018-07-11,,x86_32
68035c98d2a84421d8f9d96977237495,imobie,2023-08-27,,x86_64
aa66bbaf7a08a432d3c7e429136d9aac,adagent,2023-12-06,,x86_64
2e3cbd030f01e8b375797dae01547fd2,SINGLETON,2023-01-15,Valid,x86_64
eb0c6dc2c0ebf56756192e03bcc24489,SINGLETON,2023-08-27,,x86_64
9f136ca524a1e86f0f6d0253a5fdc691,bundlore,2023-08-25,,x86_64
d76b211fad68ba4594431ca6c923c98c,sofacy,2022-09-04,,x86_64
4e8e0aae359b0f61d0b965325a37e11a,amos,2024-04-30,,ARM_64
ff82890bf5c6bbe3356836b7b5cacf54,genieo,2023-08-28,,PPC_32
8bb70b65b05e35352593a26fb9dea397,bundlore,2024-04-25,,x86_64
c0acd1e26146d31b0406b5799f2c54cb,bundlore,2023-08-30,,x86_64
c3474278aad7a3e3efe53879d1b1fa29,proxyagent,2024-02-11,,x86_64
3a67ad8a76129d7d806ac9e23c0123ad,genieo,2023-08-27,,x86_64
ee10b96bf11eec8f2e8965c0afc17034,imymac,2022-06-09,MissingPlist,x86_64
4f7c3c1dc3fee2c2818a5733e9d4a4d6,SINGLETON,2023-11-23,,x86_64
af44b4ff19eee5592f63cdebbe64b67c,bundlore,2023-08-27,,x86_64
88ab0819037ab1844811278dcaf01e66,surfbuyer,2023-07-07,,x86_64
0672e6e613f3afab840db7808a2aa5a9,evilquest,2020-09-22,,x86_64
50ed3e39e5567273bd8d9d7ce17d5df4,bundlore,2024-06-19,,x86_64
5aa61ebc901721f18f09f2df34927559,amos,2024-01-15,,"x86_64, ARM_64"
14c2d3306304d5137393021dfcbd65b7,maxofferdeal,2023-08-30,,x86_64
b10a97a8428ed6ad9e46cae73c06f09a,SINGLETON,2024-06-04,,x86_64
601dc27773ea427895d2d52437dd4f7e,bundlore,2021-01-29,,x86_64
528b37f89c631a8254d864f1fe619e65,SINGLETON,2023-08-27,,x86_64
dd933f5e3e95558608c25ba0b5b25737,chisel,2023-11-20,,ARM_64
b262550c6620fe47bdd80f0a9030c56a,SINGLETON,2023-06-29,,x86_64
20c63f9451604282f47a892a96baf3a7,SINGLETON,2023-08-27,,x86_64
2f0c19b1d39b29ca8f0de3447274dd86,synataeb,2023-08-27,,x86_64
becad26802d775c09bc46a07f31ddf47,ipstorm,2020-09-13,,x86_64
67d917fe009d0dce00e3224a6d21bf0e,bundlore,2024-04-12,,ARM_64
1206192ce25b41d9efb9e56f7ebc3cf7,cimpli,2023-08-27,,x86_64
b13114a50dc55b1956b2e26b3e3bfa0f,tirrip,2024-01-20,,x86_64
5e7583dcbc03adc1c7ed02f2b903ec58,SINGLETON,2023-08-20,Valid,x86_64
e2dd39c193fe8a1cf9d87f57d463abe2,tirrip,2023-08-05,,x86_64
9a0462ce2b4631d3743c0f9b401b2991,bundlore,2023-08-27,,x86_64
a58fa6de2adb8e5026ff11b0a9b2a818,cimpli,2023-08-27,,x86_64
2b9a0edaf5ad899acfa87ffc74a7f573,maxofferdeal,2021-02-09,,x86_64
4299e3a9b8dc62be7c61a9960ae30b9b,limerain,2023-08-28,,x86_64
f22537507fdf8011497b5167210aa7cd,macbooster,2016-11-19,MissingPlist,x86_64
3bde2f0776536a75f738f40b34c7ee19,lazarus,2024-03-11,,x86_64
f7da9950f1b8d90bd89dad02aa50f187,SINGLETON,2022-09-27,,x86_64
86c7e64f761962d41fec55d05e3bacf0,gt32supportgeeks,2018-09-26,,x86_64
ffd73a6ed34767fea0b920a8641cb6cc,SINGLETON,2022-06-09,,ARM_64
e0f07a725a7da4d9884f8d07b6e09849,puagent,2024-04-25,MissingPlist,x86_64
6c648d4f86c58318eed1f10cf32bfd67,tirrip,2023-08-09,,x86_64
918559a23ec1389d4ebe20d50493a124,SINGLETON,2018-04-09,,x86_64
d334236032a987153765d1e4f581490d,bundlore,2023-08-27,,x86_64
2d6368bec39ce4c8dfee804fbdf7ce30,evilquest,2022-12-04,,x86_64
de1cfd7848c1eb23e8f061594db47e95,bundlore,2023-08-27,,x86_64
5edde1f49d5c83266a362ca9f2990b3b,mackontrol,2018-04-02,,"x86_32, PPC_32"
68cd93533ce571f498fcf17cf93c8f9b,SINGLETON,2023-07-15,,x86_64
6a2dce6d5548f7baf646031aec1fc63c,amos,2024-05-24,,ARM_64
6e14c65278d5882f5f977ed7f1720b89,SINGLETON,2023-06-14,,x86_64
c483ab57af49003201e32c28c5b86b6e,lador,2023-12-01,,x86_64
341ed8e85fc4f661d3f474ad29649f30,lador,2023-12-18,,x86_64
9eb2fcb377f254c2b08202abb3878b85,genieo,2015-07-15,,x86_64
3385523b1dc061df2af6900ddf13d47a,imobie,2023-11-03,MissingPlist,x86_64
c33cf6934ce1f889105838c2abfdcea5,tirrip,2023-11-21,,x86_64
93dd0c64f36600f998e930447be9cb3c,bundlore,2023-06-20,,x86_64
29fcc42425c308d51368d7b2930b5195,bundlore,2023-11-28,,x86_64
9e2b658a7833ed4876db2cc9dec15fc7,bundlore,2023-08-27,,x86_64
39064fc2f05ebfb457cd3a869c16f46f,SINGLETON,2023-08-27,,x86_64
80c15cfa432b2f9c76e4b291eca7ba8d,imobie,2023-08-27,,x86_64
7deb11c31483a00feeb58d492f36395a,bundlore,2024-02-10,,x86_64
0f55183f0644ff1f0b98ef3e62df9c22,lador,2023-12-12,,x86_64
7b284bac7fdfdd76f102190f4084efa8,amos,2024-09-05,,"x86_64, ARM_64"
f41af4bc26a76a55ef06d48859f7c323,bundlore,2023-11-23,,x86_64
10f1435a5b156aed73ad295df4987384,cimpli,2023-08-27,,x86_64
e1ca5a6ee44cde573dfee18e896a8715,amos,2024-07-03,,"x86_64, ARM_64"
9abbe0f5550219cf350b69674795ecb4,SINGLETON,2023-07-01,,x86_64
c55314ba9419ad6ac2fdbea49ba21c17,tirrip,2023-07-30,,x86_64
2aad91a2ece46356bd8036b02fed90d6,xcsset,2021-06-05,,ARM_64
71598a466201f09ea5ea7c33361072c1,SINGLETON,2023-08-27,,x86_64
9020307bc33f799c4c096371641a93ef,tirrip,2023-08-26,,x86_64
0e3ac62aa90cc7036378404836a5c92b,amos,2024-04-25,,"x86_64, ARM_64"
de3ef79123084d793269de7e0f049d16,SINGLETON,2024-01-17,,"x86_64, ARM_64"
d8b0e15cf971bb71c198f7b58917be23,adagent,2024-01-20,,x86_64
937e95b035930f180fa6f41d434d3d1b,bundlore,2023-08-27,,x86_64
9343271a88178b9df348167a70f114f5,SINGLETON,2024-06-21,,ARM_64
2d624d58f2a8131361a436bbffe09661,SINGLETON,2023-05-13,,x86_64
64e91da2d988850ebef859683d1d0612,tirrip,2023-12-04,,x86_64
faca2ac12d4aa90f5b69e6fd782134d4,cimpli,2018-06-13,,x86_64
d3467f9078580039b32382a4ab267de3,lador,2023-08-27,,x86_64
e5d985dacc49bacc0461c29de86fab87,SINGLETON,2023-08-28,MissingPlist,x86_64
3ac1d0609b0e3dc7fa3715c7a6116282,bundlore,2023-08-27,,x86_64
94cd251daab72650f1043db102460300,keychaindump,2014-01-01,,x86_64
0358cfb8b9f68d4790e0f049f6dc8ff6,amos,2024-09-03,,ARM_64
05c897e887a0b61c9f00e08a2a386d27,tirrip,2023-08-27,,x86_64
a7b66ee36152e172697ee2cf5d6969bd,bundlore,2023-09-01,,x86_64
859b1b5ab4ee7e5727f168f689d758d6,genieo,2023-07-08,,x86_32
9f3756da0a77a2674cb085f696ec8834,tirrip,2024-02-17,,x86_64
88d25aed7ee3fb0369e56e07213b6a5c,bundlore,2023-08-27,,x86_64
a67cb8903d7a51326484d48dbd4b5d9c,bundlore,2023-06-18,,x86_64
31ae5ba7b0e5b06c71a9c8d51f176566,tirrip,2024-04-26,,ARM_64
391e94c1947877c597e53772f85425b2,tirrip,2023-08-27,,x86_64
f049a54b71a67c95283300dc883ff566,amos,2023-12-19,,"x86_64, ARM_64"
154b9dbf54fc12997b6b310f716afc57,SINGLETON,2023-12-24,,x86_64
01636e79b456e15d0f521f55c7d6e086,evilquest,2020-09-24,,x86_64
a72d8ad49c505339cba96cfa140d9650,amos,2024-06-17,,"x86_64, ARM_64"
55280bc54849196f7a9d56c3f951608a,vortex,2024-02-04,,ARM_64
8e90acd7c0413a4a12caadcac2c61ee5,bpklogger,2021-04-30,,x86_32
7ff5c96f279e09099959884bdb23311c,bundlore,2023-08-05,,x86_64
f13a79f65db86071a05e083bdbf81fa5,amos,2024-01-16,,"x86_64, ARM_64"
1ec3a7ce170d3e68996df53c18f06fc8,bundlore,2023-08-06,,x86_64
aa2119eda77b89f4f228f4ec09dff76c,bundlore,2023-08-27,,x86_64
d34c4badd1bd7e7fd6cda7a06c0297be,bundlore,2023-07-23,,x86_64
0d8f228e39381d2678df93b76c7292af,SINGLETON,2024-02-21,,x86_64
8949c5dc10d66ac941fe8a46e0de313c,bundlore,2023-08-27,,x86_64
53e8d0795cb6f2062ed1a364a4992aba,SINGLETON,2022-07-02,,x86_64
4e3bba32553bbebfe78951797ddc9082,bundlore,2023-08-27,,x86_64
79cd0e46674e64756be59d1c6c1387d3,SINGLETON,2020-12-10,,x86_64
d054b9c669ced35e677f4307d250e658,SINGLETON,2023-04-18,,x86_64
e35006ecc04b703846db08ef143d6da2,genieo,2024-02-05,,x86_64
f7bdb2432c57340b45142ba44686fc0d,fplayer,2023-08-27,,x86_64
70a9b625c0bc995278fbcab5950ef471,maccleaner,2018-07-07,,x86_64
e79f399f072fe23c444a6b3862b75e69,amos,2023-11-14,,ARM_64
7bddd16a9d070dce675785692bf5af64,cimpli,2023-08-28,,x86_64
d196a55ff040602b6c0847e8527718c4,bundlore,2024-01-12,,x86_64
ed08adf7bb77769a0bcd6693c19e49cc,SINGLETON,2023-09-01,,x86_64
62748e0a1f635e47ccce75b0b8c523e3,bundlore,2023-08-27,,x86_64
941edca5d0e5c538ce118fffacf30eaa,SINGLETON,2022-09-15,,x86_64
ab496c1da911571bccb31ab96a106ae3,amos,2024-07-18,,ARM_64
ff3e614f16e2c9161bcd0b1b3bdaabc8,tirrip,2023-05-10,,x86_64
d14dd58a8382407676d4a8f00383d068,amos,2023-11-17,,"x86_64, ARM_64"
b7c461935de5df8ca78b8d4d5462b0cb,bundlore,2023-12-24,,x86_64
c1c3f50935cb304dcdd9cef5a3743f7a,SINGLETON,2023-06-14,,x86_64
da3fc96e8d54ea2934d4961ed102bf3e,gt32supportgeeks,2019-01-30,,x86_64
5019ac713b9e3ffb719af777cb22ba56,bundlore,2024-06-20,,x86_64
bedb4364b2afbc2b380720a40d83cbf0,puagent,2024-05-27,MissingPlist,x86_64
d48e6b57d701539c112908f3c2c30bea,imobie,2020-10-15,MissingPlist,x86_64
7ea45e3e5321b260d29522ac3d70f4e6,SINGLETON,2022-05-11,,x86_64
e8f368d9ef47489f13f2856db95807d9,limerain,2023-09-07,Valid,x86_64
31438fe29f025990220ec19556b199e0,tirrip,2023-12-14,,x86_64
9d169db2770e8af01b5815ed5b8541a0,installcore,2015-08-09,,x86_64
1d167834e5fa1e2351a6f9e292fa67eb,macsearch,2023-07-09,,x86_64
cc45d051761b007f6cdc40bc8b5a2c37,SINGLETON,2024-01-17,,"x86_64, ARM_64"
e5fa5acf23e0d1b361bfc7f66de436d2,tirrip,2024-02-21,,x86_64
95af6193be474baf3aab3fd1d49fab5d,SINGLETON,2023-12-15,,x86_64
07c39a8f8af9f28836f1b8d86d86c377,SINGLETON,2024-01-19,,ARM_64
7aa4913948c26689e5a2b7b453d76000,evilquest,2024-04-05,,x86_64
5750830c08737c1570d2eb2f55218ef4,bundlore,2023-08-27,,x86_64
241e66b77766b116318c5519edd93ba9,xcsset,2021-06-15,,ARM_64
94bffda28b2d6f9bbb3681b2cdc05330,cimpli,2023-08-27,,x86_64
a2f24c842bee789ba644586391d4a33a,SINGLETON,2022-05-25,,x86_64
6a4480cc288573ef2a3a77cc57d4ff5b,maxofferdeal,2023-08-26,,x86_64
015afdbf96fa388159f4edac98aaddcf,bitcoinmin,2023-09-27,,x86_64
d17efba3adb5331bcac02ba9faf57843,bundlore,2023-08-27,,x86_64
b7d9ccd64f25688234f81dd8b83f07d6,SINGLETON,2023-07-04,,x86_64
cd628979a0ababed408d85f2055f9366,amos,2024-05-10,,"x86_64, ARM_64"
bf10a1ed58230c89e781d51573e112eb,bundlore,2023-08-29,,x86_64
6983bb1575ca6b37b765ede5ecfd8a3d,awecleaner,2019-04-23,MissingPlist,x86_64
1b123595579a38b6d1ba5c820c2f28a3,proxyagent,2023-12-07,,x86_64
bfda922f42d58e9e792cf7817dcdaa9f,cimpli,2023-08-27,,x86_64
d3df0b0ca24d6f1c0f7bbe4943241e50,SINGLETON,2024-04-27,,x86_64
0e6cd7c921ce2086904a5b5cea34a6b2,flashback,2013-01-03,,x86_64
bba6eded03aa660bc38c6659d7a0aaf5,lador,2023-12-15,,x86_64
c57df3029dab3093234203695bf37a9e,lador,2022-04-12,,x86_64
ead051da3d21cb49d0985bcc457c3480,bundlore,2024-02-11,,x86_64
e66161248517e0ae05a1ddcbc6bede15,amos,2024-04-05,,ARM_64
5164caaf1373d8e909aa86b007888903,lador,2023-06-16,,x86_64
893c7f5c048d96474cf8da69e322cd47,SINGLETON,2023-08-24,,x86_64
886ece726964a2cd595e08e737f44eef,SINGLETON,2024-01-21,,x86_64
9fa3a8e13ba534605e7ca81059950f03,SINGLETON,2024-09-07,,x86_64
f8aab71c82b008a1bc1e685373cb5661,amos,2023-09-19,,x86_64
7160301c82164e7eddeb272da77b7c37,tirrip,2024-02-05,,x86_64
42b23bf70e8f1f8d27a738f488ca7954,SINGLETON,2023-05-10,,x86_32
54a2f50432680c0bd46ae07e6608535b,bundlore,2023-06-19,,x86_64
bf7fa2f28d0105b470120350ef262f75,tirrip,2023-08-27,,x86_64
348c111f79d709a7dc39f46fe21dd2b0,evilquest,2024-07-20,,x86_64
c013201f251cfa28c96574fcf76cfb00,bundlore,2023-08-27,,x86_64
9b868734b247af0c4851edadd98ce3cb,wizardupdate,2021-10-05,,x86_64
973aa46a1a0700303d7e69ec356568d9,macremover,2017-01-14,Valid,x86_64
27255bb18ffbd5c4f1ddcc5a4f1405b5,SINGLETON,2021-01-20,,x86_64
f8fdfb1d21eaebaeaa117b041d42447a,nukesped,2023-08-02,,x86_64
b618a172d24af873aa2a28079d32cfa8,bundlore,2023-08-05,,x86_64
bdadab08955171c074e98a586b130c60,SINGLETON,2023-07-25,,x86_32
32010780b6529c34a95c5e4b309c7537,bundlore,2024-01-04,,x86_64
b466e543c2c8fe887ddda2e3225cfa72,tirrip,2024-02-04,,x86_64
a2c5d14358aa8710bfee69f7b359c6f3,bundlore,2023-08-27,,x86_64
1a610c8df1f0911b049e8c2ae4940168,tirrip,2023-12-10,,x86_64
c1602994bdb220d5341dfc3eac8186b9,SINGLETON,2022-09-05,,ARM_64
4670eb61b54828490572d69491234717,lador,2024-02-04,,x86_64
c3c4fec3fac0473f24ea45eb6079220e,tirrip,2023-12-13,,x86_64
007d0be9d02898671ddd3672ae45985c,evilquest,2020-09-24,,x86_64
f621794f035630b97c9912605d338663,SINGLETON,2024-03-07,Valid,x86_64
309860eb6c152ad8c9268d08f98e7f3b,bundlore,2023-08-27,,x86_64
c3a096fad6575d25f1e04d8649f4d049,SINGLETON,2021-11-02,Valid,x86_64
676f27ebc41c57a22dc23c1e727ecfae,cimpli,2024-04-28,,x86_64
c80547bb3ad6bde4699d3aaf1051d3ea,padzer,2023-06-26,,x86_64
3baa5610e250a2bf203dc2cfa24b9760,zapchast,2021-10-18,,x86_64
5a6775ec3856eef129d8e06ef5ae0fa3,SINGLETON,2023-12-17,,x86_64
e398dd500c8b16a37b02e4d6de7470a5,cimpli,2022-04-03,,x86_64
71624b2eb375235e7b283f5f4674783f,bundlore,2023-06-26,,x86_64
dbdd7826fcc46790c646df9dadd8df38,tirrip,2022-01-05,,x86_64
59e98f03f238026055efcc4dc287bfcd,bundlore,2023-06-13,,x86_64
959ecb6c5dff823fdf3af123344a06c7,bundlore,2023-08-27,,x86_64
b2547874fb70a168236dd6caffe7c4d9,bundlore,2023-08-28,,x86_64
f4e953ec58688a67d46fb6ffe8ac5674,limerain,2024-02-09,Valid,x86_64
ec9740b35cce3541829cbe1924bd4a49,SINGLETON,2023-07-02,,x86_64
00b0f78800ebf16e112e1291a2754d86,tirrip,2023-08-27,,x86_64
29ea24c89a6ac4bc0f5dd128d9d6c363,amos,2024-05-28,,"x86_64, ARM_64"
4e4c5c4982851505253f28ce5b0c422f,bundlore,2023-08-29,,x86_64
6c198053fdc281d44f53e6935b4a5303,hashbreaker,2023-05-23,,x86_64
e0570671526e821c2928b9d6ec205722,amos,2024-04-26,,ARM_64
b93af1bd8e89aa80955e8677608af6f9,ddosia,2024-01-23,,x86_64
2f36df61620acbf581268c817d069197,SINGLETON,2023-12-16,,x86_64
b35218cc2b2f5f0bd6b454276f99e15e,amos,2024-02-28,,"x86_64, ARM_64"
7cd5f299e98fb4d4a639b53002dd147d,bundlore,2023-06-18,,x86_64
aa2aa2ee539bfdb0de1dbf3decc7764f,bundlore,2023-08-27,,x86_64
6a7361b6d38038b01b9ca183adac11df,amos,2024-06-30,,"x86_64, ARM_64"
069e420b4744f55f4d22ae8e46279714,adagent,2024-01-08,,x86_64
7ac1ed34259886e0770c8066f392b0f4,SINGLETON,2022-03-12,,x86_64
e94b6e2254edc3f276e3cb43bbd20fc3,imobie,2020-12-16,MissingPlist,x86_64
23b9d6de83970e273f6d073049221394,SINGLETON,2024-04-26,,x86_64
21a1370061a1c2eca55a10e98e327804,wizardupdate,2023-06-13,,x86_64
3591332e9d5989fbd3aae9e8891c2136,synataeb,2023-12-07,MissingPlist,x86_64
cc99a3d179042dde29367b85d79ec098,mettle,2023-12-21,,ARM_64
31c8a154708f964d118d6067d2bb23cb,imobie,2023-08-27,MissingPlist,x86_64
187e7f14f763d395935b492ca4f42de8,SINGLETON,2023-07-19,,ARM_32
4e4bf7b3118e3185c04e0a37a6c3fa2c,cimpli,2023-08-27,,x86_64
3a0abb282536e806a115730d32dbc7cb,SINGLETON,2024-07-30,MissingPlist,x86_64
37e47b318afa60c2d712d805501818c7,SINGLETON,2023-10-12,,ARM_64
1f5d9e970f3615589e8779ad60e0d15f,bundlore,2020-12-22,,x86_64
cac4f3f13d258f3e9c87435ee0a7a95c,imobie,2024-04-25,MissingPlist,x86_64
de9e99236f5331e4dae424358ca98c23,amos,2024-01-30,,"x86_64, ARM_64"
ae0c48e090af5239d05adf8a1a91a625,bundlore,2023-08-28,,x86_64
cc2590a44d7de0af3f8716d3c195221f,cimpli,2022-03-17,,x86_64
9cc2ef1499643c54c35496dc2f9ae5b5,bundlore,2023-08-27,,x86_64
ff6c8302f0aa6788f24036e188d66a74,vindinstaller,2024-01-26,MissingPlist,x86_64
75562d2333ea10c8680d26042b8dee42,macnist,2021-04-25,,ARM_64
4b141c5bc070ab9b6522a9a2f43f2e5e,bundlore,2023-08-27,,x86_64
4928b3477153b034d2376d71ae359f77,surfbuyer,2023-08-27,,x86_64
2c43655c9dfc7b53f401e853a47166d4,flashback,2018-08-12,,x86_32
277412ba6f7345b272844f6fd2341e02,tirrip,2023-08-27,,x86_64
8e4cf18e167cb01af500dc9a29c214ba,mackontrol,2018-09-18,,"x86_32, PPC_32"
5ed5b280bd551b712431f753edef9782,bundlore,2023-08-27,,x86_64
66c97b2483eebdf80dc3104802a284d3,bundlore,2023-08-29,,x86_64
9096889b0a213e7d3db397f8fb961f4d,amos,2024-04-21,,"x86_64, ARM_64"
a02f70b66f34c296b66852706e82a4fb,xcsset,2021-06-13,,ARM_64
16f88c72157f79773f9802c6022db3f8,tinyv,2019-11-27,,ARM_64
cc314edfb459b6e5ed88e3cc9eb80c6b,maccleaner,2018-07-07,,x86_64
ef9a01cbcf18b37dfc2402db2d9ee9c3,imobie,2024-01-22,MissingPlist,x86_64
184e59fb78134547287a7068d3a89ef8,tirrip,2023-08-27,,x86_64
f42b0b2c26c344b5145c73eb141d43f4,limerain,2023-08-27,Valid,x86_64
f3ef13608a578aa4051b66eed3339aa6,bundlore,2023-08-27,,x86_64
309196662c4f81ddea512f64292a2166,SINGLETON,2024-01-17,,ARM_64
fb2699ddeb4355f01a6dfa8c3ef4f6f3,poseidon,2023-09-09,,x86_64
97ba1e1be27a35e16e0d8e7863d9b024,SINGLETON,2024-02-04,,x86_64
6b8ea97a4ac3da81598be988f12c1a42,SINGLETON,2017-12-10,,x86_64
6a7a471ba82867a3e8ff411090d54f84,SINGLETON,2024-02-25,,ARM_64
ce05f1653e5115e7b74e8e478d4abd58,bundlore,2020-07-12,,x86_64
308ef2a85dc904a9ea363c29cb101e8a,tirrip,2023-07-07,,x86_64
14f4ce22c154a0888279c260e9b9c8fe,limerain,2023-08-17,Valid,x86_64
2d9be17647b362b1abaa5519477f4940,SINGLETON,2023-08-05,,x86_64
ad922ebcae143ac8703452e2021f40c2,bundlore,2023-08-28,,x86_64
2594578c33efdc8c6aa3d5b98dca5557,bundlore,2023-08-26,,x86_64
895a976649b258b4a590f402f9fe58b0,SINGLETON,2023-07-08,,x86_64
28caaac37b0a4db4470c84ad7ab4cffa,tirrip,2024-01-15,,x86_64
24b4f270e76132adf3bb0ea8ca8ac706,mettle,2023-12-13,,ARM_64
f1341362e7770900a4dd740b0d6fefdb,maxofferdeal,2021-06-22,,x86_64
67601612300a5d3faff6886111f89fab,amos,2024-02-17,,ARM_64
2222bc2ef6d775650d3c6f454fcb162a,cimpli,2023-08-27,,x86_64
82a261060bca6a0f548b51a4da14fb40,tirrip,2023-08-27,,x86_64
b44c86bef0fa829ea3282672a2a04c7f,SINGLETON,2022-09-30,,x86_64
0852ae78320bcbab4cb8dbd32ce4201b,cimpli,2023-08-27,,x86_64
e376fec3cac772e48e0c5f2cff4726c7,bundlore,2023-08-27,,x86_64
78d8e6ab839a3d2d69280d16a61f9051,amos,2023-06-30,,"x86_64, ARM_64"
2281670a5259a2f327fdecaf6bcf3799,bundlore,2023-08-28,,x86_64
09b15226b17031421938310b3904c250,tirrip,2023-08-27,,x86_64
6e25c7d441744b6f1da391fbb6d9d975,synataeb,2022-06-13,MissingPlist,x86_64
83fb330f48b766009cff91b7418d0fec,bundlore,2023-08-25,,x86_64
2671103c8cd1aa4fa228236569d80ac1,bundlore,2023-12-25,,x86_64
a1ae36a25c1cbc11cd08ba2bc785fabc,SINGLETON,2024-04-10,,x86_64
31348aae4386f4ee0b4fe37a70ea89bd,SINGLETON,2024-01-23,,x86_64
cf5e6d58d34e0f2e954024760a976b82,SINGLETON,2023-06-21,,x86_64
e1c4402eb76ce7499992bafc512d7300,amos,2024-05-29,,"x86_64, ARM_64"
941f2f2fa62fe93eb2b42dcf5b5dc4ed,tirrip,2023-08-27,,x86_64
2687cd78b5ced5b5253d464f1b3795df,SINGLETON,2023-07-31,,x86_64
7d21b2b526e387033897554d83baf6c8,synataeb,2022-06-24,Invalid,x86_64
c2288a5c3fd8129ad3edeb2ec88c8abe,amos,2024-04-17,,"x86_64, ARM_64"
571f0bcb0c4ba44ceaaa709a291270fb,bundlore,2023-11-29,,x86_64
861c65a45dc3510e06321427db367e18,kcsteal,2023-12-26,,"x86_64, ARM_64"
eb764f148ae4f68ba8340f08e694d4c2,amos,2024-04-11,,"x86_64, ARM_64"
4f8b804bc898ce1a294a41340d618846,bundlore,2023-11-21,,x86_64
e9c5937d370dd6ed8621eebb858d10a0,cimpli,2023-08-27,,x86_64
0ec900e1768ff93c2ded0bab7bdd4f62,bundlore,2023-08-30,,x86_64
d3e47de5a5c932ae3a477d7c97a1a4a7,imobie,2019-12-27,,x86_64
b57c2743301677f9b621f1ceb22681b3,amos,2024-04-17,,ARM_64
f1cddd9230e070376617c8a7475bda62,tirrip,2023-06-21,,x86_64
466cd83f51bc7b4ffea058daae934c1e,lazarus,2024-04-22,,ARM_64
a8bc57e28150bd97a3a13c1176f071f8,SINGLETON,2024-01-10,,x86_64
044a957974690c697111698be14338e8,bundlore,2023-08-27,,x86_64
0d70bfe1f62038bc8e614829148000ab,tirrip,2024-02-19,,x86_64
7dc5164de26f9fe00acdac44d5404bb4,spyrix,2024-03-08,MissingPlist,"x86_64, ARM_64"
c4d78532444d1c951dfb4d820703d25c,bundlore,2023-08-30,,x86_64
b6119ee306bb02cd448a268b0be4d225,amos,2024-02-28,,x86_64
b5d957031b23a12637a3eee8714bf3c9,tirrip,2023-08-27,,x86_64
03a2b9cb18c52272f06ebad5ced1326d,bundlore,2023-08-27,,x86_64
557651da0f28b6b903ccf79e6a6b65b3,bundlore,2023-08-24,,x86_64
